Date,Open,High,Low,Close,Adj Close,Volume
2020-06-17,22.530001,23.500000,22.530001,23.080000,22.880949,9489200
2020-06-18,23.080000,23.334999,22.870001,23.065001,22.866079,5245200
2020-06-19,23.400000,23.500000,22.995001,23.105000,22.905733,16633200
2020-06-22,23.150000,23.350000,22.760000,22.799999,22.603365,5950400
2020-06-23,23.150000,23.395000,22.840000,23.059999,22.861122,6466800
2020-06-24,22.875000,23.370001,22.615000,23.025000,22.826424,7259400
2020-06-25,23.049999,24.750000,23.030001,24.610001,24.397753,15542800
2020-06-26,24.594999,25.584999,24.459999,25.000000,24.784391,16495800
2020-06-29,25.205000,25.360001,24.605000,24.959999,24.763672,6827400
2020-06-30,24.844999,25.740000,24.775000,25.305000,25.105961,11076000
2020-07-01,25.400000,26.295000,25.400000,26.295000,26.088173,8931800
2020-07-02,26.655001,27.125000,26.504999,26.785000,26.574318,9707400
2020-07-03,26.795000,27.135000,26.605000,27.000000,26.787628,6579800
2020-07-06,27.500000,27.500000,26.514999,26.600000,26.390774,11117000
2020-07-07,26.639999,27.070000,26.075001,26.955000,26.742981,9594400
2020-07-08,27.000000,27.500000,26.900000,27.150000,26.936447,7611600
2020-07-09,27.309999,27.385000,27.059999,27.230000,27.015818,7494000
2020-07-10,27.295000,27.610001,26.965000,27.350000,27.134872,7340200
2020-07-13,27.400000,27.945000,27.299999,27.469999,27.253931,10160200
2020-07-14,27.250000,27.790001,26.910000,26.995001,26.782667,10352000
2020-07-15,27.270000,27.350000,27.040001,27.174999,26.961250,9234400
2020-07-16,27.070000,27.860001,26.834999,27.275000,27.060463,10235800
2020-07-17,27.514999,29.230000,27.350000,29.045000,28.816544,12941400
2020-07-20,29.200001,30.080000,29.100000,30.080000,29.843401,10472000
2020-07-21,30.250000,30.514999,29.504999,29.940001,29.704500,10126600
2020-07-22,31.350000,34.450001,31.254999,34.099998,33.831779,35528000
2020-07-23,34.000000,34.900002,33.305000,33.490002,33.226578,19799600
2020-07-24,33.404999,33.910000,32.705002,33.355000,33.092640,13169400
2020-07-27,33.904999,35.509998,33.865002,34.974998,34.765980,14433600
2020-07-28,34.900002,34.924999,33.549999,33.595001,33.394230,13152600
2020-07-29,33.880001,34.025002,33.000000,33.490002,33.289856,12695400
2020-07-30,33.064999,34.000000,32.299999,34.000000,33.796810,8646000
2020-07-31,34.195000,34.299999,33.500000,33.674999,33.473755,8574200
2020-08-03,33.680000,33.764999,33.049999,33.285000,33.086079,11196200
2020-08-04,32.950001,33.764999,32.750000,33.395000,33.195427,12716800
2020-08-05,33.945000,34.639999,33.775002,34.099998,33.896210,10752000
2020-08-06,34.294998,34.945000,34.154999,34.915001,34.706345,8070000
2020-08-07,34.514999,35.095001,34.090000,34.224998,34.020462,9435800
2020-08-10,34.270000,34.680000,33.645000,34.494999,34.288849,7186400
2020-08-11,34.735001,34.965000,33.685001,33.685001,33.483692,7934000
2020-08-12,34.049999,34.224998,33.055000,34.000000,33.796810,9532400
2020-08-13,34.250000,35.459999,34.200001,34.450001,34.244118,14880200
2020-08-14,34.485001,35.215000,34.105000,34.584999,34.378315,8972000
2020-08-17,34.494999,34.794998,33.575001,33.985001,33.781898,9522200
2020-08-18,34.645000,34.665001,33.660000,33.849998,33.647705,10616400
2020-08-19,34.005001,34.224998,32.880001,32.939999,32.743141,10875800
2020-08-20,32.494999,33.970001,32.105000,33.610001,33.409142,14736400
2020-08-21,33.555000,33.805000,33.049999,33.799999,33.598003,9185000
2020-08-24,33.880001,34.299999,33.125000,33.235001,33.036381,10499200
2020-08-25,33.279999,34.270000,33.279999,34.145000,33.940945,10089800
2020-08-26,34.145000,34.369999,32.900002,33.215000,33.016502,13845600
2020-08-27,33.450001,33.645000,32.759998,33.145000,32.946918,6952600
2020-08-28,33.400002,33.990002,33.044998,33.595001,33.394230,7708200
2020-08-31,33.560001,33.560001,32.310001,32.310001,32.116909,16136400
2020-09-01,32.849998,33.549999,32.595001,33.465000,33.265003,7938000
2020-09-02,33.599998,34.064999,32.970001,33.404999,33.205360,10639800
2020-09-03,33.349998,33.610001,31.700001,32.215000,32.022480,13634400
2020-09-04,32.500000,32.575001,30.934999,32.244999,32.052299,14754000
2020-09-08,32.095001,32.095001,31.299999,31.500000,31.311749,9884400
2020-09-09,31.754999,32.735001,31.629999,32.465000,32.270985,9206000
2020-09-10,32.450001,32.450001,31.209999,31.209999,31.023483,8470400
2020-09-11,31.535000,32.209999,30.815001,31.045000,30.859468,14508600
2020-09-14,31.500000,31.895000,31.305000,31.665001,31.475765,6660600
2020-09-15,31.850000,32.244999,31.469999,32.040001,31.848522,7764200
2020-09-16,32.119999,32.625000,31.469999,31.469999,31.281929,8811000
2020-09-17,31.174999,31.575001,31.000000,31.410000,31.222288,5729800
2020-09-18,31.150000,31.725000,30.879999,30.995001,30.809769,11991000
2020-09-21,30.650000,31.889999,30.375000,31.700001,31.510555,10113800
2020-09-22,31.815001,32.619999,31.605000,32.310001,32.116909,10047200
2020-09-23,32.419998,32.915001,31.250000,31.250000,31.063244,9798000
2020-09-24,31.254999,32.560001,31.254999,32.244999,32.052299,10135200
2020-09-25,31.905001,32.134998,31.549999,32.125000,31.933016,6179000
2020-09-28,32.549999,33.055000,31.295000,31.445000,31.273855,14994000
2020-09-29,31.500000,32.529999,31.305000,32.470001,32.293282,13647000
2020-09-30,32.605000,32.860001,32.000000,32.849998,32.671211,12749000
2020-10-01,32.919998,33.450001,32.470001,33.450001,33.267944,10384600
2020-10-02,33.240002,33.689999,32.900002,33.525002,33.342541,11590400
2020-10-05,33.625000,35.090000,33.560001,35.090000,34.899017,14472600
2020-10-06,35.205002,36.145000,35.150002,35.740002,35.545483,15523200
2020-10-07,35.889999,37.095001,35.840000,36.584999,36.385880,15518000
2020-10-08,36.680000,37.779999,36.660000,37.590000,37.385414,14436600
2020-10-09,37.470001,38.590000,37.275002,38.450001,38.240734,11578600
2020-10-13,38.939999,39.735001,38.674999,39.575001,39.359608,12152600
2020-10-14,39.630001,40.490002,39.630001,40.290001,40.070717,13237400
2020-10-15,39.820000,40.639999,39.049999,40.384998,40.165195,12250400
2020-10-16,40.529999,41.680000,40.455002,41.025002,40.801716,12823400
2020-10-19,41.505001,41.904999,40.555000,41.029999,40.806686,11687600
2020-10-20,41.450001,41.974998,40.735001,41.775002,41.547634,12935000
2020-10-21,43.500000,43.605000,39.154999,39.200001,38.986652,41216600
2020-10-22,39.825001,41.340000,39.224998,41.055000,40.831554,26272600
2020-10-23,41.125000,41.630001,40.320000,40.834999,40.612747,16192800
2020-10-26,40.744999,41.994999,40.625000,41.375000,41.149815,12633800
2020-10-27,41.485001,42.169998,41.270000,41.619999,41.393475,13495800
2020-10-28,41.000000,41.345001,39.525002,39.570000,39.354637,16259600
2020-10-29,39.700001,40.799999,39.660000,40.014999,39.797211,17743200
2020-10-30,40.165001,40.369999,37.915001,37.915001,37.708645,19195400
2020-11-03,38.994999,39.415001,38.060001,38.660000,38.449585,18073800
2020-11-04,39.270000,41.244999,39.020000,41.099998,40.876305,14900200
2020-11-05,41.950001,42.875000,41.849998,42.875000,42.641647,17481600
2020-11-06,42.389999,42.790001,41.610001,42.000000,41.771408,11714200
2020-11-09,43.000000,43.134998,40.860001,41.064999,40.841496,15212400
2020-11-10,41.224998,41.270000,39.514999,39.514999,39.299931,16707800
2020-11-11,39.514999,40.355000,39.270000,40.294998,40.075687,9087200
2020-11-12,40.259998,40.924999,40.070000,40.400002,40.180119,10121400
2020-11-13,40.715000,41.695000,40.665001,41.435001,41.209488,9011800
2020-11-16,41.730000,41.770000,40.255001,40.790001,40.567997,7536600
2020-11-17,40.700001,40.869999,40.075001,40.845001,40.622696,6310400
2020-11-18,40.775002,41.250000,40.290001,40.544998,40.324329,6797000
2020-11-19,40.325001,40.775002,40.195000,40.465000,40.244762,4583800
2020-11-23,40.165001,40.250000,39.255001,39.255001,39.041351,6936400
2020-11-24,39.294998,39.294998,38.384998,38.470001,38.260620,10542800
2020-11-25,38.455002,39.200001,38.450001,38.660000,38.449585,7049200
2020-11-26,38.665001,39.105000,38.505001,38.849998,38.638550,3714200
2020-11-27,38.985001,39.355000,38.400002,38.500000,38.290459,6573800
2020-11-30,38.615002,38.700001,36.785000,36.785000,36.584793,21049400
2020-12-01,36.924999,37.790001,36.650002,36.799999,36.599712,12850400
2020-12-02,37.250000,37.250000,35.910000,36.615002,36.415718,12416400
2020-12-03,36.650002,37.494999,36.575001,36.965000,36.763813,10316200
2020-12-04,37.049999,37.200001,35.900002,35.900002,35.704613,13194400
2020-12-07,35.994999,36.730000,35.349998,35.805000,35.610123,12857600
2020-12-08,36.035000,36.380001,35.639999,36.349998,36.152157,9338600
2020-12-09,36.349998,36.549999,35.355000,35.500000,35.306786,6400200
2020-12-10,35.610001,35.935001,34.750000,35.500000,35.306786,9902600
2020-12-11,35.400002,35.615002,35.000000,35.500000,35.306786,5523200
2020-12-14,35.689999,35.895000,35.105000,35.275002,35.083012,5822400
2020-12-15,35.275002,36.400002,34.150002,36.375000,36.177021,17764800
2020-12-16,36.580002,36.994999,36.169998,36.650002,36.450531,16225800
2020-12-17,36.654999,37.990002,36.500000,37.884998,37.678806,16326600
2020-12-18,37.900002,38.275002,36.294998,36.435001,36.236698,15795200
2020-12-21,35.555000,36.820000,35.299999,36.005001,35.827175,8072000
2020-12-22,36.330002,36.645000,36.044998,36.410000,36.230171,5199800
2020-12-23,36.514999,36.990002,36.200001,36.310001,36.130669,4806600
2020-12-28,36.500000,37.750000,36.474998,37.750000,37.563553,6838800
2020-12-29,37.924999,38.119999,37.180000,37.575001,37.389416,6130200
2020-12-30,37.685001,38.325001,37.619999,37.869999,37.682961,12375400
2021-01-04,37.924999,38.195000,37.250000,37.310001,37.125729,7219800
2021-01-05,37.325001,39.599998,37.000000,39.599998,39.404415,16633600
2021-01-06,39.685001,41.735001,39.064999,40.650002,40.449230,21507400
2021-01-07,41.189999,42.505001,40.919998,42.330002,42.120934,15129600
2021-01-08,42.474998,44.994999,42.424999,44.889999,44.668289,17381000
2021-01-11,44.485001,45.220001,43.134998,43.514999,43.300083,15490800
2021-01-12,43.715000,45.419998,43.294998,45.035000,44.812572,12690600
2021-01-13,45.099998,45.955002,44.404999,45.139999,44.917053,13782800
2021-01-14,45.580002,45.715000,44.799999,44.935001,44.713066,8477000
2021-01-15,44.625000,45.465000,42.705002,43.080002,42.867229,14086600
2021-01-18,43.424999,46.154999,43.400002,46.105000,45.877289,14797400
2021-01-19,46.459999,46.930000,44.525002,44.799999,44.578735,13788600
2021-01-20,45.275002,45.709999,44.205002,44.349998,44.130955,7016400
2021-01-21,44.500000,44.705002,43.255001,43.825001,43.608551,8450600
2021-01-22,43.285000,44.825001,43.000000,44.485001,44.265289,12025000
2021-01-26,44.490002,45.599998,44.224998,44.474998,44.255337,10328600
2021-01-27,44.490002,45.490002,43.950001,44.345001,44.125984,12126200
2021-01-28,44.250000,44.575001,43.380001,43.985001,43.767761,10061600
2021-01-29,43.744999,44.174999,41.779999,41.895000,41.688080,11440600
2021-02-01,42.705002,42.950001,41.700001,42.270000,42.061230,13618000
2021-02-02,43.000000,43.665001,42.195000,42.615002,42.404530,13217000
2021-02-03,42.994999,44.334999,42.540001,44.334999,44.116028,12521200
2021-02-04,44.400002,45.040001,42.785000,42.785000,42.573685,11447600
2021-02-05,43.230000,43.279999,42.095001,42.250000,42.041328,8272800
2021-02-08,42.349998,43.435001,42.125000,42.750000,42.538857,9045200
2021-02-09,42.325001,42.974998,41.950001,42.505001,42.295071,8388600
2021-02-10,42.650002,43.340000,42.029999,43.014999,42.802547,9999000
2021-02-11,43.320000,44.325001,43.320000,43.500000,43.285152,8179800
2021-02-12,43.450001,43.639999,42.849998,43.334999,43.120972,5732600
2021-02-17,null,null,null,null,null,null
2021-02-18,41.700001,42.395000,41.070000,41.689999,41.484093,10527600
2021-02-19,41.950001,42.250000,41.320000,41.619999,41.414440,8151400
2021-02-22,41.075001,42.174999,40.334999,41.360001,41.155724,14022400
2021-02-23,41.500000,42.165001,40.880001,41.830002,41.623405,13253800
2021-02-24,43.064999,44.150002,42.369999,43.349998,43.135895,19885600
2021-02-25,43.549999,43.645000,39.904999,40.000000,39.802441,30585800
2021-02-26,40.250000,41.105000,39.005001,39.025002,38.832260,22546000
2021-03-01,39.459999,39.950001,38.750000,39.000000,38.981865,13016200
2021-03-02,38.580002,39.250000,37.535000,38.529999,38.512085,14454400
2021-03-03,38.514999,38.965000,36.759998,38.500000,38.482098,13457400
2021-03-04,38.639999,38.660000,36.279999,36.615002,36.597977,23642800
2021-03-05,36.755001,37.115002,35.509998,36.520000,36.503021,17301600
2021-03-08,35.865002,36.250000,34.560001,34.575001,34.558926,18952600
2021-03-09,34.974998,36.560001,34.820000,35.750000,35.733376,17206800
2021-03-10,36.040001,36.200001,34.750000,36.139999,36.123196,17999200
2021-03-11,36.485001,36.549999,35.445000,35.959999,35.943279,13765400
2021-03-12,35.730000,36.064999,35.150002,35.575001,35.558460,10892400
2021-03-15,35.480000,36.840000,35.349998,36.610001,36.592979,9744000
2021-03-16,36.869999,37.025002,35.924999,36.700001,36.682938,12648400
2021-03-17,36.174999,36.674999,35.875000,36.595001,36.577984,10580200
2021-03-18,36.195000,36.375000,35.755001,35.904999,35.888306,7945200
2021-03-19,36.005001,36.125000,35.375000,35.974998,35.958271,13892200
2021-03-22,35.750000,36.160000,35.049999,35.650002,35.633427,9291200
2021-03-23,35.299999,36.360001,35.224998,35.805000,35.788353,9329000
2021-03-24,35.900002,36.480000,35.130001,35.259998,35.243603,16204400
2021-03-25,35.259998,35.770000,34.915001,35.535000,35.518478,11576600
2021-03-26,35.599998,36.785000,35.500000,36.369999,36.353088,11134400
2021-03-29,36.099998,36.400002,35.654999,36.049999,36.049999,9868800
2021-03-30,35.869999,37.724998,35.759998,37.525002,37.525002,12575400
2021-03-31,37.744999,38.180000,37.009998,37.279999,37.279999,12085200
2021-04-01,37.639999,38.785000,37.380001,37.529999,37.529999,12890200
2021-04-05,38.145000,38.580002,37.939999,38.455002,38.455002,9732400
2021-04-06,38.630001,38.945000,38.040001,38.549999,38.549999,11274000
2021-04-07,38.549999,38.674999,37.755001,38.080002,38.080002,9741600
2021-04-08,38.125000,38.630001,37.805000,38.230000,38.230000,9436200
2021-04-09,37.919998,38.099998,37.070000,37.755001,37.755001,10629800
2021-04-12,37.904999,38.509998,37.674999,37.755001,37.755001,7562800
